StationName,StationID,Month,Day,MaxTemp,MinTemp,AveTemp,MaxTempSD,MinTempSD,AveTempSD,ICAO
USW00026451,ANCHORAGE INTL AP,9,29,49.4,37.4,43.4,5,6.3,5.1,PANC
USW00026451,ANCHORAGE INTL AP,9,30,49,37,43,5.1,6.3,5.2,PANC
USW00026451,ANCHORAGE INTL AP,10,1,48.5,36.6,42.5,5.1,6.4,5.2,PANC
USW00026451,ANCHORAGE INTL AP,10,2,48,36.2,42.1,5.2,6.4,5.3,PANC
USW00026451,ANCHORAGE INTL AP,10,3,47.5,35.7,41.6,5.3,6.5,5.4,PANC
USW00026451,ANCHORAGE INTL AP,10,4,46.9,35.3,41.1,5.3,6.6,5.5,PANC
USW00026451,ANCHORAGE INTL AP,10,5,46.4,34.8,40.6,5.4,6.6,5.5,PANC
USW00026451,ANCHORAGE INTL AP,10,6,45.9,34.3,40.1,5.5,6.7,5.6,PANC
USW00026451,ANCHORAGE INTL AP,10,7,45.4,33.8,39.6,5.6,6.8,5.7,PANC
USW00026451,ANCHORAGE INTL AP,10,8,44.8,33.4,39.1,5.6,6.8,5.8,PANC
USW00026451,ANCHORAGE INTL AP,10,9,44.3,32.9,38.6,5.7,6.9,5.9,PANC
USW00026451,ANCHORAGE INTL AP,10,10,43.8,32.3,38.1,5.8,7,5.9,PANC
USW00026451,ANCHORAGE INTL AP,10,11,43.2,31.8,37.5,5.8,7.1,6,PANC
USW00026451,ANCHORAGE INTL AP,10,12,42.7,31.3,37,5.9,7.1,6.1,PANC
USW00026451,ANCHORAGE INTL AP,10,13,42.1,30.8,36.5,6,7.2,6.2,PANC
USW00026451,ANCHORAGE INTL AP,10,14,41.6,30.3,35.9,6.1,7.3,6.3,PANC
USW00026451,ANCHORAGE INTL AP,10,15,41,29.7,35.4,6.2,7.4,6.4,PANC
USW00026451,ANCHORAGE INTL AP,10,16,40.5,29.2,34.8,6.3,7.5,6.6,PANC
USW00026451,ANCHORAGE INTL AP,10,17,39.9,28.6,34.3,6.4,7.7,6.7,PANC
USW00026451,ANCHORAGE INTL AP,10,18,39.4,28.1,33.7,6.5,7.8,6.8,PANC
USW00026451,ANCHORAGE INTL AP,10,19,38.8,27.6,33.2,6.6,7.9,6.9,PANC
USW00026451,ANCHORAGE INTL AP,10,20,38.3,27,32.6,6.7,8.1,7.1,PANC
USW00026451,ANCHORAGE INTL AP,10,21,37.7,26.5,32.1,6.8,8.2,7.2,PANC
USW00026451,ANCHORAGE INTL AP,10,22,37.2,25.9,31.6,6.9,8.3,7.3,PANC
USW00026451,ANCHORAGE INTL AP,10,23,36.7,25.4,31,7,8.5,7.5,PANC
USW00026451,ANCHORAGE INTL AP,10,24,36.1,24.9,30.5,7.1,8.6,7.6,PANC
USW00026451,ANCHORAGE INTL AP,10,25,35.6,24.3,30,7.3,8.8,7.7,PANC
USW00026451,ANCHORAGE INTL AP,10,26,35.1,23.8,29.5,7.4,8.9,7.9,PANC
USW00026451,ANCHORAGE INTL AP,10,27,34.6,23.3,29,7.5,9,8,PANC
USW00026451,ANCHORAGE INTL AP,10,28,34.1,22.8,28.5,7.6,9.2,8.1,PANC
USW00026451,ANCHORAGE INTL AP,10,29,33.6,22.3,28,7.7,9.3,8.2,PANC
USW00026451,ANCHORAGE INTL AP,10,30,33.1,21.8,27.5,7.7,9.4,8.3,PANC
USW00026451,ANCHORAGE INTL AP,10,31,32.7,21.4,27,7.8,9.5,8.4,PANC
USW00026451,ANCHORAGE INTL AP,11,1,32.2,20.9,26.6,7.9,9.6,8.5,PANC
USW00026451,ANCHORAGE INTL AP,11,2,31.8,20.5,26.1,8,9.7,8.6,PANC
USW00026451,ANCHORAGE INTL AP,11,3,31.3,20,25.7,8.1,9.8,8.7,PANC
USW00026451,ANCHORAGE INTL AP,11,4,30.9,19.6,25.3,8.2,9.9,8.8,PANC
USW00026451,ANCHORAGE INTL AP,11,5,30.5,19.2,24.9,8.2,10,8.9,PANC
USW00026451,ANCHORAGE INTL AP,11,6,30.1,18.8,24.5,8.3,10.1,9,PANC
USW00026451,ANCHORAGE INTL AP,11,7,29.8,18.5,24.1,8.4,10.1,9,PANC
USW00026451,ANCHORAGE INTL AP,11,8,29.4,18.1,23.8,8.5,10.2,9.1,PANC
USW00026451,ANCHORAGE INTL AP,11,9,29.1,17.8,23.4,8.6,10.3,9.2,PANC
USW00026451,ANCHORAGE INTL AP,11,10,28.7,17.5,23.1,8.6,10.4,9.3,PANC
USW00026451,ANCHORAGE INTL AP,11,11,28.4,17.2,22.8,8.7,10.5,9.4,PANC
USW00026451,ANCHORAGE INTL AP,11,12,28.1,16.9,22.5,8.8,10.5,9.5,PANC
USW00026451,ANCHORAGE INTL AP,11,13,27.9,16.6,22.2,8.9,10.6,9.5,PANC
USW00026451,ANCHORAGE INTL AP,11,14,27.6,16.4,22,9,10.7,9.6,PANC
USW00026451,ANCHORAGE INTL AP,11,15,27.3,16.1,21.7,9.1,10.7,9.7,PANC
USW00026451,ANCHORAGE INTL AP,11,16,27.1,15.9,21.5,9.2,10.8,9.8,PANC
USW00026451,ANCHORAGE INTL AP,11,17,26.9,15.7,21.3,9.3,10.9,9.8,PANC
USW00026451,ANCHORAGE INTL AP,11,18,26.7,15.5,21.1,9.3,10.9,9.9,PANC
USW00026451,ANCHORAGE INTL AP,11,19,26.5,15.4,20.9,9.4,11,10,PANC
USW00026451,ANCHORAGE INTL AP,11,20,26.4,15.2,20.8,9.5,11,10,PANC
USW00026451,ANCHORAGE INTL AP,11,21,26.2,15.1,20.6,9.5,11.1,10.1,PANC
USW00026451,ANCHORAGE INTL AP,11,22,26.1,14.9,20.5,9.6,11.1,10.1,PANC
USW00026451,ANCHORAGE INTL AP,11,23,25.9,14.8,20.4,9.6,11.1,10.1,PANC
USW00026451,ANCHORAGE INTL AP,11,24,25.8,14.7,20.3,9.6,11.1,10.1,PANC
USW00026451,ANCHORAGE INTL AP,11,25,25.7,14.6,20.2,9.7,11.2,10.2,PANC
USW00026451,ANCHORAGE INTL AP,11,26,25.6,14.5,20.1,9.7,11.2,10.2,PANC
USW00026451,ANCHORAGE INTL AP,11,27,25.5,14.5,20,9.8,11.2,10.2,PANC
USW00026451,ANCHORAGE INTL AP,11,28,25.5,14.4,19.9,9.8,11.2,10.3,PANC
USW00026451,ANCHORAGE INTL AP,11,29,25.4,14.3,19.9,9.8,11.3,10.3,PANC
USW00026451,ANCHORAGE INTL AP,11,30,25.4,14.3,19.8,9.9,11.3,10.3,PANC
USW00026451,ANCHORAGE INTL AP,12,1,25.3,14.2,19.8,9.9,11.3,10.3,PANC
USW00026451,ANCHORAGE INTL AP,12,2,25.3,14.1,19.7,9.9,11.3,10.3,PANC
USW00026451,ANCHORAGE INTL AP,12,3,25.2,14.1,19.7,9.9,11.3,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,4,25.2,14,19.6,9.9,11.3,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,5,25.2,14,19.6,9.9,11.3,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,6,25.2,13.9,19.6,10,11.3,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,7,25.1,13.9,19.5,10,11.3,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,8,25.1,13.8,19.5,10,11.3,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,9,25.1,13.8,19.5,10,11.3,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,10,25.1,13.7,19.4,10,11.4,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,11,25.1,13.7,19.4,10,11.4,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,12,25,13.6,19.3,10,11.4,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,13,25,13.6,19.3,10,11.4,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,14,25,13.5,19.2,10,11.4,10.4,PANC
USW00026451,ANCHORAGE INTL AP,12,15,25,13.4,19.2,10.1,11.4,10.5,PANC
USW00026451,ANCHORAGE INTL AP,12,16,24.9,13.3,19.1,10.1,11.4,10.5,PANC
USW00026451,ANCHORAGE INTL AP,12,17,24.9,13.3,19.1,10.1,11.4,10.5,PANC
USW00026451,ANCHORAGE INTL AP,12,18,24.8,13.2,19,10.1,11.5,10.5,PANC
USW00026451,ANCHORAGE INTL AP,12,19,24.8,13.1,18.9,10.2,11.5,10.6,PANC
USW00026451,ANCHORAGE INTL AP,12,20,24.8,13,18.9,10.2,11.6,10.6,PANC
USW00026451,ANCHORAGE INTL AP,12,21,24.7,12.9,18.8,10.3,11.7,10.7,PANC
USW00026451,ANCHORAGE INTL AP,12,22,24.6,12.8,18.7,10.3,11.7,10.8,PANC
USW00026451,ANCHORAGE INTL AP,12,23,24.6,12.7,18.6,10.4,11.8,10.8,PANC
USW00026451,ANCHORAGE INTL AP,12,24,24.5,12.6,18.5,10.5,11.8,10.9,PANC
USW00026451,ANCHORAGE INTL AP,12,25,24.4,12.5,18.4,10.5,11.9,11,PANC
USW00026451,ANCHORAGE INTL AP,12,26,24.3,12.4,18.4,10.6,12,11,PANC
USW00026451,ANCHORAGE INTL AP,12,27,24.3,12.2,18.3,10.7,12,11.1,PANC
USW00026451,ANCHORAGE INTL AP,12,28,24.2,12.1,18.2,10.7,12.1,11.2,PANC
USW00026451,ANCHORAGE INTL AP,12,29,24.1,12,18.1,10.8,12.2,11.2,PANC
USW00026451,ANCHORAGE INTL AP,12,30,24,11.9,18,10.9,12.3,11.3,PANC
USW00026451,ANCHORAGE INTL AP,12,31,23.9,11.8,17.9,11,12.4,11.4,PANC
USW00027502,BARROW POST ROGERS AP,1,1,-5.1,-17.6,-11.3,12.5,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,2,-5.3,-17.8,-11.5,12.5,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,3,-5.5,-18,-11.8,12.5,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,4,-5.8,-18.2,-12,12.5,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,5,-6,-18.3,-12.1,12.5,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,6,-6.1,-18.5,-12.3,12.6,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,7,-6.3,-18.7,-12.5,12.6,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,8,-6.5,-18.9,-12.7,12.6,11.9,11.7,PABR
USW00027502,BARROW POST ROGERS AP,1,9,-6.7,-19,-12.9,12.6,11.9,11.8,PABR
USW00027502,BARROW POST ROGERS AP,1,10,-6.9,-19.2,-13,12.6,11.9,11.8,PABR
USW00027502,BARROW POST ROGERS AP,1,11,-7,-19.3,-13.2,12.7,11.9,11.8,PABR
USW00027502,BARROW POST ROGERS AP,1,12,-7.2,-19.4,-13.3,12.7,12,11.8,PABR
USW00027502,BARROW POST ROGERS AP,1,13,-7.3,-19.5,-13.4,12.7,12,11.9,PABR
USW00027502,BARROW POST ROGERS AP,1,14,-7.4,-19.7,-13.6,12.8,12.1,12,PABR
USW00027502,BARROW POST ROGERS AP,1,15,-7.6,-19.8,-13.7,12.8,12.2,12,PABR
USW00027502,BARROW POST ROGERS AP,1,16,-7.7,-19.8,-13.8,12.9,12.2,12.1,PABR
USW00027502,BARROW POST ROGERS AP,1,17,-7.8,-19.9,-13.9,13,12.3,12.2,PABR
USW00027502,BARROW POST ROGERS AP,1,18,-7.9,-20,-13.9,13.1,12.4,12.2,PABR
USW00027502,BARROW POST ROGERS AP,1,19,-8,-20.1,-14,13.1,12.5,12.3,PABR
USW00027502,BARROW POST ROGERS AP,1,20,-8,-20.1,-14.1,13.2,12.6,12.4,PABR
USW00027502,BARROW POST ROGERS AP,1,21,-8.1,-20.2,-14.1,13.3,12.7,12.5,PABR
USW00027502,BARROW POST ROGERS AP,1,22,-8.1,-20.2,-14.2,13.4,12.8,12.7,PABR
USW00027502,BARROW POST ROGERS AP,1,23,-8.2,-20.2,-14.2,13.5,13,12.8,PABR
USW00027502,BARROW POST ROGERS AP,1,24,-8.2,-20.3,-14.2,13.6,13.1,12.9,PABR
USW00027502,BARROW POST ROGERS AP,1,25,-8.2,-20.3,-14.3,13.7,13.1,13,PABR
USW00027502,BARROW POST ROGERS AP,1,26,-8.2,-20.3,-14.3,13.9,13.2,13.1,PABR
USW00027502,BARROW POST ROGERS AP,1,27,-8.2,-20.3,-14.3,14,13.3,13.2,PABR
USW00027502,BARROW POST ROGERS AP,1,28,-8.2,-20.3,-14.3,14.1,13.4,13.3,PABR
USW00027502,BARROW POST ROGERS AP,1,29,-8.2,-20.3,-14.3,14.2,13.5,13.4,PABR
USW00027502,BARROW POST ROGERS AP,1,30,-8.2,-20.3,-14.3,14.3,13.5,13.4,PABR
USW00027502,BARROW POST ROGERS AP,1,31,-8.2,-20.3,-14.3,14.4,13.6,13.5,PABR
USW00027502,BARROW POST ROGERS AP,2,1,-8.2,-20.3,-14.2,14.5,13.6,13.6,PABR
USW00027502,BARROW POST ROGERS AP,2,2,-8.2,-20.3,-14.2,14.6,13.7,13.7,PABR
USW00027502,BARROW POST ROGERS AP,2,3,-8.1,-20.3,-14.2,14.7,13.7,13.8,PABR
USW00027502,BARROW POST ROGERS AP,2,4,-8.1,-20.3,-14.2,14.7,13.8,13.8,PABR
USW00027502,BARROW POST ROGERS AP,2,5,-8.1,-20.3,-14.2,14.8,13.8,13.9,PABR
USW00027502,BARROW POST ROGERS AP,2,6,-8.1,-20.3,-14.2,14.9,13.8,13.9,PABR
USW00027502,BARROW POST ROGERS AP,2,7,-8,-20.3,-14.1,14.9,13.8,13.9,PABR
USW00027502,BARROW POST ROGERS AP,2,8,-8,-20.2,-14.1,15,13.8,14,PABR
USW00027502,BARROW POST ROGERS AP,2,9,-8,-20.2,-14.1,15,13.8,14,PABR
USW00027502,BARROW POST ROGERS AP,2,10,-8,-20.3,-14.1,15,13.7,14,PABR
USW00027502,BARROW POST ROGERS AP,2,11,-7.9,-20.3,-14.1,15,13.7,13.9,PABR
USW00027502,BARROW POST ROGERS AP,2,12,-7.9,-20.3,-14.1,15,13.6,13.9,PABR
USW00027502,BARROW POST ROGERS AP,2,13,-7.9,-20.3,-14.1,15,13.5,13.8,PABR
USW00027502,BARROW POST ROGERS AP,2,14,-7.9,-20.3,-14.1,14.9,13.4,13.7,PABR
USW00027502,BARROW POST ROGERS AP,2,15,-7.9,-20.3,-14.1,14.8,13.3,13.6,PABR
USW00027502,BARROW POST ROGERS AP,2,16,-7.9,-20.3,-14.1,14.8,13.2,13.5,PABR
USW00027502,BARROW POST ROGERS AP,2,17,-7.9,-20.4,-14.1,14.7,13,13.4,PABR
USW00027502,BARROW POST ROGERS AP,2,18,-7.9,-20.4,-14.2,14.6,12.9,13.3,PABR
USW00027502,BARROW POST ROGERS AP,2,19,-7.9,-20.4,-14.2,14.5,12.8,13.2,PABR
USW00027502,BARROW POST ROGERS AP,2,20,-7.9,-20.5,-14.2,14.4,12.7,13.1,PABR
USW00027502,BARROW POST ROGERS AP,2,21,-7.9,-20.5,-14.2,14.3,12.5,13,PABR
USW00027502,BARROW POST ROGERS AP,2,22,-8,-20.5,-14.3,14.2,12.4,12.8,PABR
USW00027502,BARROW POST ROGERS AP,2,23,-8,-20.6,-14.3,14,12.3,12.7,PABR
USW00027502,BARROW POST ROGERS AP,2,24,-8,-20.6,-14.3,13.9,12.2,12.6,PABR
USW00027502,BARROW POST ROGERS AP,2,25,-8,-20.7,-14.3,13.7,12.1,12.5,PABR
USW00027502,BARROW POST ROGERS AP,2,26,-8,-20.7,-14.4,13.6,12,12.3,PABR
USW00027502,BARROW POST ROGERS AP,2,27,-8.1,-20.7,-14.4,13.5,11.9,12.2,PABR
USW00027502,BARROW POST ROGERS AP,2,28,-8.1,-20.8,-14.4,13.3,11.8,12.1,PABR
USW00027502,BARROW POST ROGERS AP,2,29,-8.1,-20.8,-14.4,13.3,11.8,12.1,PABR
USW00027502,BARROW POST ROGERS AP,3,1,-8.1,-20.8,-14.4,13.2,11.7,12,PABR
USW00027502,BARROW POST ROGERS AP,3,2,-8.1,-20.8,-14.4,13.1,11.7,11.9,PABR
USW00027502,BARROW POST ROGERS AP,3,3,-8.1,-20.8,-14.5,13,11.6,11.8,PABR
USW00027502,BARROW POST ROGERS AP,3,4,-8.1,-20.8,-14.5,12.9,11.6,11.8,PABR
USW00027502,BARROW POST ROGERS AP,3,5,-8.1,-20.8,-14.4,12.8,11.5,11.7,PABR
USW00027502,BARROW POST ROGERS AP,3,6,-8,-20.8,-14.4,12.7,11.5,11.6,PABR
USW00027502,BARROW POST ROGERS AP,3,7,-8,-20.8,-14.4,12.5,11.4,11.5,PABR
USW00027502,BARROW POST ROGERS AP,3,8,-7.9,-20.8,-14.3,12.4,11.4,11.4,PABR
USW00027502,BARROW POST ROGERS AP,3,9,-7.9,-20.7,-14.3,12.3,11.3,11.3,PABR
USW00027502,BARROW POST ROGERS AP,3,10,-7.8,-20.7,-14.2,12.2,11.2,11.2,PABR
USW00027502,BARROW POST ROGERS AP,3,11,-7.7,-20.6,-14.1,12.1,11.2,11.2,PABR
USW00027502,BARROW POST ROGERS AP,3,12,-7.6,-20.5,-14,12,11.1,11.1,PABR
USW00027502,BARROW POST ROGERS AP,3,13,-7.4,-20.4,-13.9,11.9,11.1,11,PABR
USW00027502,BARROW POST ROGERS AP,3,14,-7.3,-20.3,-13.8,11.8,11.1,11,PABR
USW00027502,BARROW POST ROGERS AP,3,15,-7.1,-20.1,-13.6,11.7,11.1,11,PABR
USW00027502,BARROW POST ROGERS AP,3,16,-6.9,-20,-13.4,11.7,11.1,10.9,PABR
USW00027502,BARROW POST ROGERS AP,3,17,-6.7,-19.8,-13.2,11.6,11.1,10.9,PABR
USW00027502,BARROW POST ROGERS AP,3,18,-6.5,-19.6,-13,11.5,11,10.8,PABR
USW00027502,BARROW POST ROGERS AP,3,19,-6.2,-19.4,-12.8,11.4,11,10.8,PABR
USW00027502,BARROW POST ROGERS AP,3,20,-5.9,-19.1,-12.5,11.4,11,10.8,PABR
USW00027502,BARROW POST ROGERS AP,3,21,-5.6,-18.8,-12.2,11.3,11,10.7,PABR
USW00027502,BARROW POST ROGERS AP,3,22,-5.3,-18.6,-11.9,11.3,10.9,10.7,PABR
USW00027502,BARROW POST ROGERS AP,3,23,-4.9,-18.2,-11.6,11.2,10.9,10.7,PABR
USW00027502,BARROW POST ROGERS AP,3,24,-4.6,-17.9,-11.2,11.2,10.9,10.6,PABR
USW00027502,BARROW POST ROGERS AP,3,25,-4.2,-17.6,-10.9,11.1,10.9,10.6,PABR
USW00027502,BARROW POST ROGERS AP,3,26,-3.7,-17.2,-10.5,11.1,10.9,10.6,PABR
USW00027502,BARROW POST ROGERS AP,3,27,-3.3,-16.8,-10,11.1,10.9,10.6,PABR
USW00027502,BARROW POST ROGERS AP,3,28,-2.8,-16.4,-9.6,11.1,10.9,10.6,PABR
USW00027502,BARROW POST ROGERS AP,3,29,-2.3,-15.9,-9.1,11,10.9,10.6,PABR
USW00027502,BARROW POST ROGERS AP,3,30,-1.8,-15.4,-8.6,11,10.9,10.5,PABR
USW00027502,BARROW POST ROGERS AP,3,31,-1.3,-15,-8.1,10.9,10.9,10.5,PABR
USW00027502,BARROW POST ROGERS AP,4,1,-0.7,-14.4,-7.6,10.8,10.9,10.4,PABR
USW00027502,BARROW POST ROGERS AP,4,2,-0.2,-13.9,-7,10.8,10.9,10.4,PABR
USW00027502,BARROW POST ROGERS AP,4,3,0.4,-13.4,-6.5,10.7,10.9,10.4,PABR
USW00027502,BARROW POST ROGERS AP,4,4,1,-12.8,-5.9,10.7,10.9,10.3,PABR
USW00027502,BARROW POST ROGERS AP,4,5,1.6,-12.2,-5.3,10.6,10.9,10.3,PABR
USW00027502,BARROW POST ROGERS AP,4,6,2.2,-11.6,-4.7,10.6,10.9,10.3,PABR
USW00027502,BARROW POST ROGERS AP,4,7,2.9,-11,-4.1,10.5,10.9,10.3,PABR
USW00027502,BARROW POST ROGERS AP,4,8,3.5,-10.4,-3.4,10.5,10.9,10.2,PABR
USW00027502,BARROW POST ROGERS AP,4,9,4.2,-9.7,-2.8,10.4,10.9,10.2,PABR
USW00027502,BARROW POST ROGERS AP,4,10,4.8,-9,-2.1,10.4,10.9,10.2,PABR
USW00027502,BARROW POST ROGERS AP,4,11,5.5,-8.4,-1.4,10.3,10.9,10.2,PABR
USW00027502,BARROW POST ROGERS AP,4,12,6.2,-7.7,-0.8,10.3,10.9,10.2,PABR
USW00027502,BARROW POST ROGERS AP,4,13,6.9,-7,-0.1,10.2,10.9,10.1,PABR
USW00027502,BARROW POST ROGERS AP,4,14,7.5,-6.3,0.6,10.1,10.9,10.1,PABR
USW00027502,BARROW POST ROGERS AP,4,15,8.2,-5.6,1.3,10.1,10.9,10,PABR
USW00027502,BARROW POST ROGERS AP,4,16,8.9,-4.8,2,10,10.8,10,PABR
USW00027502,BARROW POST ROGERS AP,4,17,9.5,-4.1,2.7,9.9,10.8,9.9,PABR
USW00027502,BARROW POST ROGERS AP,4,18,10.2,-3.4,3.4,9.8,10.8,9.9,PABR
USW00027502,BARROW POST ROGERS AP,4,19,10.9,-2.6,4.1,9.7,10.7,9.8,PABR
USW00027502,BARROW POST ROGERS AP,4,20,11.5,-1.9,4.8,9.6,10.7,9.7,PABR
USW00027502,BARROW POST ROGERS AP,4,21,12.2,-1.1,5.5,9.5,10.6,9.6,PABR
USW00027502,BARROW POST ROGERS AP,4,22,12.8,-0.3,6.2,9.4,10.5,9.5,PABR
USW00027502,BARROW POST ROGERS AP,4,23,13.5,0.4,6.9,9.3,10.5,9.4,PABR
USW00027502,BARROW POST ROGERS AP,4,24,14.1,1.2,7.6,9.2,10.4,9.3,PABR
USW00027502,BARROW POST ROGERS AP,4,25,14.7,1.9,8.3,9,10.3,9.2,PABR
USW00027502,BARROW POST ROGERS AP,4,26,15.3,2.7,9,8.9,10.2,9.1,PABR
USW00027502,BARROW POST ROGERS AP,4,27,15.9,3.4,9.7,8.8,10.1,9,PABR
USW00027502,BARROW POST ROGERS AP,4,28,16.5,4.2,10.4,8.7,10,8.9,PABR
USW00027502,BARROW POST ROGERS AP,4,29,17.1,4.9,11,8.6,9.9,8.8,PABR
USW00027502,BARROW POST ROGERS AP,4,30,17.7,5.7,11.7,8.5,9.8,8.7,PABR
USW00027502,BARROW POST ROGERS AP,5,1,18.2,6.4,12.3,8.3,9.7,8.6,PABR
USW00027502,BARROW POST ROGERS AP,5,2,18.8,7.2,13,8.2,9.6,8.5,PABR
USW00027502,BARROW POST ROGERS AP,5,3,19.3,7.9,13.6,8.1,9.5,8.4,PABR
USW00027502,BARROW POST ROGERS AP,5,4,19.9,8.6,14.3,8,9.4,8.3,PABR
USW00027502,BARROW POST ROGERS AP,5,5,20.4,9.4,14.9,7.9,9.2,8.1,PABR
USW00027502,BARROW POST ROGERS AP,5,6,20.9,10.1,15.5,7.8,9.1,8,PABR
USW00027502,BARROW POST ROGERS AP,5,7,21.4,10.8,16.1,7.7,9,7.9,PABR
USW00027502,BARROW POST ROGERS AP,5,8,21.9,11.5,16.7,7.6,8.8,7.8,PABR
USW00027502,BARROW POST ROGERS AP,5,9,22.4,12.2,17.3,7.5,8.7,7.7,PABR
USW00027502,BARROW POST ROGERS AP,5,10,22.9,12.9,17.9,7.4,8.5,7.5,PABR
USW00027502,BARROW POST ROGERS AP,5,11,23.4,13.6,18.5,7.3,8.4,7.4,PABR
USW00027502,BARROW POST ROGERS AP,5,12,23.9,14.2,19.1,7.2,8.2,7.3,PABR
USW00027502,BARROW POST ROGERS AP,5,13,24.4,14.9,19.6,7.1,8.1,7.2,PABR
USW00027502,BARROW POST ROGERS AP,5,14,24.9,15.6,20.2,7,7.9,7,PABR
USW00027502,BARROW POST ROGERS AP,5,15,25.3,16.2,20.8,6.9,7.8,6.9,PABR
USW00027502,BARROW POST ROGERS AP,5,16,25.8,16.9,21.3,6.8,7.6,6.8,PABR
USW00027502,BARROW POST ROGERS AP,5,17,26.3,17.5,21.9,6.7,7.5,6.7,PABR
USW00027502,BARROW POST ROGERS AP,5,18,26.8,18.1,22.4,6.6,7.3,6.5,PABR
USW00027502,BARROW POST ROGERS AP,5,19,27.3,18.7,23,6.5,7.1,6.4,PABR
USW00027502,BARROW POST ROGERS AP,5,20,27.7,19.3,23.5,6.4,7,6.3,PABR
USW00027502,BARROW POST ROGERS AP,5,21,28.2,19.9,24.1,6.3,6.8,6.1,PABR
USW00027502,BARROW POST ROGERS AP,5,22,28.7,20.5,24.6,6.2,6.6,6,PABR
USW00027502,BARROW POST ROGERS AP,5,23,29.2,21.1,25.1,6.1,6.4,5.9,PABR
USW00027502,BARROW POST ROGERS AP,5,24,29.7,21.6,25.7,6.1,6.3,5.8,PABR
USW00027502,BARROW POST ROGERS AP,5,25,30.2,22.2,26.2,6,6.1,5.7,PABR
USW00027502,BARROW POST ROGERS AP,5,26,30.7,22.7,26.7,5.9,5.9,5.5,PABR
USW00027502,BARROW POST ROGERS AP,5,27,31.2,23.3,27.2,5.9,5.7,5.4,PABR
USW00027502,BARROW POST ROGERS AP,5,28,31.7,23.8,27.7,5.9,5.5,5.3,PABR
USW00027502,BARROW POST ROGERS AP,5,29,32.2,24.3,28.3,5.8,5.4,5.2,PABR
USW00027502,BARROW POST ROGERS AP,5,30,32.7,24.8,28.8,5.8,5.2,5.1,PABR
USW00027502,BARROW POST ROGERS AP,5,31,33.2,25.3,29.3,5.8,5,5,PABR
USW00027502,BARROW POST ROGERS AP,6,1,33.7,25.8,29.8,5.8,4.9,5,PABR
USW00027502,BARROW POST ROGERS AP,6,2,34.2,26.2,30.2,5.8,4.7,4.9,PABR
USW00027502,BARROW POST ROGERS AP,6,3,34.8,26.7,30.7,5.8,4.6,4.8,PABR
USW00027502,BARROW POST ROGERS AP,6,4,35.3,27.1,31.2,5.8,4.4,4.8,PABR
USW00027502,BARROW POST ROGERS AP,6,5,35.8,27.6,31.7,5.9,4.3,4.7,PABR
USW00027502,BARROW POST ROGERS AP,6,6,36.3,28,32.1,5.9,4.2,4.7,PABR
USW00027502,BARROW POST ROGERS AP,6,7,36.8,28.4,32.6,6,4.1,4.7,PABR
USW00027502,BARROW POST ROGERS AP,6,8,37.3,28.8,33,6,4,4.6,PABR
USW00027502,BARROW POST ROGERS AP,6,9,37.8,29.1,33.5,6.1,3.9,4.6,PABR
USW00027502,BARROW POST ROGERS AP,6,10,38.3,29.5,33.9,6.2,3.8,4.6,PABR
USW00027502,BARROW POST ROGERS AP,6,11,38.8,29.9,34.3,6.3,3.7,4.6,PABR
USW00027502,BARROW POST ROGERS AP,6,12,39.3,30.2,34.7,6.3,3.7,4.6,PABR
USW00027502,BARROW POST ROGERS AP,6,13,39.8,30.5,35.1,6.4,3.6,4.7,PABR
USW00027502,BARROW POST ROGERS AP,6,14,40.2,30.8,35.5,6.5,3.5,4.7,PABR
USW00027502,BARROW POST ROGERS AP,6,15,40.7,31.1,35.9,6.6,3.5,4.7,PABR
USW00027502,BARROW POST ROGERS AP,6,16,41.1,31.4,36.3,6.7,3.5,4.7,PABR
USW00027502,BARROW POST ROGERS AP,6,17,41.6,31.7,36.6,6.8,3.4,4.8,PABR
USW00027502,BARROW POST ROGERS AP,6,18,42,32,37,7,3.4,4.8,PABR
USW00027502,BARROW POST ROGERS AP,6,19,42.4,32.2,37.3,7.1,3.4,4.9,PABR
USW00027502,BARROW POST ROGERS AP,6,20,42.8,32.4,37.6,7.2,3.4,4.9,PABR
USW00027502,BARROW POST ROGERS AP,6,21,43.2,32.7,37.9,7.3,3.4,5,PABR
